latitude,longitude,elevation,time,temp,dwpt,rhum,prcp,wdir,wspd,pres,coco,exact_time,day_of_week,time_seconds,distance,predicted_time
44.398649,-72.999349,99.6,2023-04-28 17:10:47+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:10:47,4,148.0,3.45019468673617,0.004517163
44.398636,-72.999309,99.8,2023-04-28 17:10:48+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:10:48,4,149.0,3.4988197972088804,0.004517163
44.398625,-72.999266,100.0,2023-04-28 17:10:49+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:10:49,4,150.0,3.6372278790889614,0.004517163
44.39861,-72.999221,100.4,2023-04-28 17:10:50+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:10:50,4,151.0,3.953560151287496,0.004517163
44.398598,-72.999181,100.4,2023-04-28 17:10:51+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:10:51,4,152.0,3.454426402272452,0.004517163
44.398586,-72.999139,100.6,2023-04-28 17:10:52+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:10:52,4,153.0,3.601937490974168,0.004517163
44.398574,-72.999101,100.8,2023-04-28 17:10:53+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:10:53,4,154.0,3.308014036468121,0.004517163
44.398562,-72.999063,100.8,2023-04-28 17:10:54+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:10:54,4,155.0,3.3080146017828187,0.004517163
44.398551,-72.999028,100.8,2023-04-28 17:10:55+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:10:55,4,156.0,3.044503294710163,0.004517163
44.398543,-72.998992,100.8,2023-04-28 17:10:56+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:10:56,4,157.0,3.0026346997169866,0.004517163
44.398531,-72.998955,100.8,2023-04-28 17:10:57+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:10:57,4,158.0,3.235267164014531,0.004517163
44.398525,-72.998915,100.8,2023-04-28 17:10:58+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:10:58,4,159.0,3.255693584711226,0.004517163
44.398512,-72.998873,100.6,2023-04-28 17:10:59+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:10:59,4,160.0,3.6445401865807816,0.004517163
44.3985,-72.998834,100.4,2023-04-28 17:11:00+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:00,4,161.0,3.381078358991956,0.004517163
44.398486,-72.998791,100.4,2023-04-28 17:11:01+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:01,4,162.0,3.762387014875598,0.004517163
44.398473,-72.998751,100.4,2023-04-28 17:11:02+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:02,4,163.0,3.498827839419682,0.004517163
44.398461,-72.998712,100.4,2023-04-28 17:11:03+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:03,4,164.0,3.381080251413217,0.004517163
44.398448,-72.998669,100.4,2023-04-28 17:11:04+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:04,4,165.0,3.717819869963856,0.004517163
44.398438,-72.998627,100.4,2023-04-28 17:11:05+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:05,4,166.0,3.525721684715267,0.004517163
44.398423,-72.998581,100.4,2023-04-28 17:11:06+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:06,4,167.0,4.025951878918284,0.004517163
44.398412,-72.998541,100.4,2023-04-28 17:11:07+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:07,4,168.0,3.4130821824586253,0.004517163
44.398401,-72.9985,100.4,2023-04-28 17:11:08+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:08,4,169.0,3.487582838391142,0.004517163
44.398392,-72.998464,100.4,2023-04-28 17:11:09+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:09,4,170.0,3.0373948498334333,0.004517163
44.398385,-72.998426,100.4,2023-04-28 17:11:10+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:10,4,171.0,3.125698145294013,0.004517163
44.398375,-72.998389,100.6,2023-04-28 17:11:11+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:11,4,172.0,3.1501909411738493,0.004517163
44.398365,-72.998351,100.6,2023-04-28 17:11:12+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:12,4,173.0,3.224860506922689,0.004517163
44.398354,-72.99831,100.6,2023-04-28 17:11:13+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:13,4,174.0,3.4875852827907106,0.004517163
44.398346,-72.998268,100.8,2023-04-28 17:11:14+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:14,4,175.0,3.462113964815252,0.004517163
44.398336,-72.998226,100.8,2023-04-28 17:11:15+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:15,4,176.0,3.525727194431475,0.004517163
44.39833,-72.998188,101.0,2023-04-28 17:11:16+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:16,4,177.0,3.099917197606596,0.004517163
44.398322,-72.998148,101.2,2023-04-28 17:11:17+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:17,4,178.0,3.308374982203864,0.004517163
44.398312,-72.998109,101.2,2023-04-28 17:11:18+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:18,4,179.0,3.2997660368295754,0.004517163
44.398302,-72.998068,101.2,2023-04-28 17:11:19+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:19,4,180.0,3.450212938380253,0.004517163
44.398291,-72.998034,101.2,2023-04-28 17:11:20+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:20,4,181.0,2.971721744990411,0.004517163
44.398282,-72.998001,101.2,2023-04-28 17:11:21+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:21,4,182.0,2.8128243989629294,0.004517163
44.39827,-72.997964,101.2,2023-04-28 17:11:22+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:22,4,183.0,3.235279077764088,0.004517163
44.398261,-72.997925,101.2,2023-04-28 17:11:23+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:23,4,184.0,3.264026239213532,0.004517163
44.39825,-72.997884,101.2,2023-04-28 17:11:24+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:24,4,185.0,3.4875906933600334,0.004517163
44.39824,-72.997846,101.0,2023-04-28 17:11:25+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:25,4,186.0,3.224866548860855,0.004517163
44.398229,-72.997809,101.2,2023-04-28 17:11:26+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:26,4,187.0,3.1910886540186536,0.004517163
44.398218,-72.997777,101.2,2023-04-28 17:11:27+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:27,4,188.0,2.8272513317040517,0.004517163
44.398208,-72.997741,101.4,2023-04-28 17:11:28+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:28,4,189.0,3.0757802817776874,0.004517163
44.398198,-72.997698,101.4,2023-04-28 17:11:29+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:29,4,190.0,3.6014297864875218,0.004517163
44.39819,-72.997663,101.6,2023-04-28 17:11:30+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:30,4,191.0,2.9266498924048823,0.004517163
44.398183,-72.997628,101.6,2023-04-28 17:11:31+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:31,4,192.0,2.894834484406345,0.004517163
44.398179,-72.997595,101.8,2023-04-28 17:11:32+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:32,4,193.0,2.6663473329404637,0.004517163
44.398178,-72.997562,101.8,2023-04-28 17:11:33+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:33,4,194.0,2.6313862906802266,0.004517163
44.398173,-72.997523,101.8,2023-04-28 17:11:34+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:34,4,195.0,3.1563314119622135,0.004517163
44.398165,-72.997484,101.8,2023-04-28 17:11:35+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:35,4,196.0,3.231716076371702,0.004517163
44.398157,-72.997447,101.8,2023-04-28 17:11:36+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:36,4,197.0,3.0788393911349727,0.004517163
44.398149,-72.997408,101.8,2023-04-28 17:11:37+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:37,4,198.0,3.2317168905188582,0.004517163
44.398138,-72.997366,101.8,2023-04-28 17:11:38+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:38,4,199.0,3.5623206360614286,0.004517163
44.398129,-72.997328,101.8,2023-04-28 17:11:39+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:39,4,200.0,3.188290060824009,0.004517163
44.398119,-72.997287,101.8,2023-04-28 17:11:40+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:40,4,201.0,3.4502225654177607,0.004517163
44.39811,-72.997249,101.8,2023-04-28 17:11:41+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:41,4,202.0,3.1882909907359633,0.004517163
44.398101,-72.99721,101.8,2023-04-28 17:11:42+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:42,4,203.0,3.264034291663526,0.004517163
44.398089,-72.997169,101.8,2023-04-28 17:11:43+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:43,4,204.0,3.5280792554964857,0.004517163
44.398079,-72.997129,101.8,2023-04-28 17:11:44+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:44,4,205.0,3.3748991621598474,0.004517163
44.398066,-72.997084,101.8,2023-04-28 17:11:45+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:45,4,206.0,3.8651529207405124,0.004517163
44.398054,-72.997045,102.0,2023-04-28 17:11:46+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:46,4,207.0,3.3811000060481415,0.004517163
44.398041,-72.997002,102.0,2023-04-28 17:11:47+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:47,4,208.0,3.717841711820902,0.004517163
44.398029,-72.996963,102.0,2023-04-28 17:11:48+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:48,4,209.0,3.381101219084307,0.004517163
44.398021,-72.996921,102.0,2023-04-28 17:11:49+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:49,4,210.0,3.4621318506170233,0.004517163
44.398008,-72.996878,102.0,2023-04-28 17:11:50+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:50,4,211.0,3.7178434831932106,0.004517163
44.397998,-72.996838,102.0,2023-04-28 17:11:51+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:51,4,212.0,3.3749033087246185,0.004517163
44.397988,-72.996797,101.8,2023-04-28 17:11:52+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:52,4,213.0,3.450229456307207,0.004517163
44.397979,-72.996761,101.8,2023-04-28 17:11:53+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:53,4,214.0,3.037413876067295,0.004517163
44.397972,-72.996728,101.6,2023-04-28 17:11:54+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:54,4,215.0,2.741701875312271,0.004517163
44.397963,-72.99669,101.4,2023-04-28 17:11:55+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:55,4,216.0,3.1882981796655696,0.004517163
44.397956,-72.996654,101.4,2023-04-28 17:11:56+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:56,4,217.0,2.9716602647876584,0.004517163
44.397947,-72.996615,101.4,2023-04-28 17:11:57+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:57,4,218.0,3.264042040587747,0.004517163
44.397939,-72.99658,101.4,2023-04-28 17:11:58+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:58,4,219.0,2.9266612378783625,0.004517163
44.397927,-72.99654,101.4,2023-04-28 17:11:59+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:11:59,4,220.0,3.4544599375267158,0.004517163
44.397915,-72.996503,101.6,2023-04-28 17:12:00+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:00,4,221.0,3.235295279422,0.004517163
44.397903,-72.996466,101.8,2023-04-28 17:12:01+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:01,4,222.0,3.2352958299431234,0.004517163
44.39789,-72.996432,101.8,2023-04-28 17:12:02+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:02,4,223.0,3.069839970053126,0.004517163
44.397882,-72.996396,101.8,2023-04-28 17:12:03+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:03,4,224.0,3.002665509600377,0.004517163
44.397869,-72.996361,102.0,2023-04-28 17:12:04+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:04,4,225.0,3.1403611052687657,0.004517163
44.397862,-72.996328,102.2,2023-04-28 17:12:05+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:05,4,226.0,2.7417065924585224,0.004517163
44.397851,-72.996295,102.2,2023-04-28 17:12:06+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:06,4,227.0,2.8993082747056547,0.004517163
44.397838,-72.99626,102.2,2023-04-28 17:12:07+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:07,4,228.0,3.140362407330552,0.004517163
44.397825,-72.996221,102.4,2023-04-28 17:12:08+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:08,4,229.0,3.4264564304866334,0.004517163
44.397813,-72.996186,102.4,2023-04-28 17:12:09+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:09,4,230.0,3.0908237361355413,0.004517163
44.397801,-72.996148,102.2,2023-04-28 17:12:10+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:10,4,231.0,3.308050438679459,0.004517163
44.397786,-72.99611,102.2,2023-04-28 17:12:11+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:11,4,232.0,3.45591697244644,0.004517163
44.397772,-72.99607,102.2,2023-04-28 17:12:12+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:12,4,233.0,3.5461845380577564,0.004517163
44.397754,-72.996029,102.0,2023-04-28 17:12:13+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:13,4,234.0,3.83014907073185,0.004517163
44.397739,-72.995991,102.0,2023-04-28 17:12:14+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:14,4,235.0,3.455919087870679,0.004517163
44.397725,-72.995952,102.0,2023-04-28 17:12:15+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:15,4,236.0,3.474769496631345,0.004517163
44.397713,-72.995917,101.8,2023-04-28 17:12:16+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:16,4,237.0,3.0908280089092033,0.004517163
44.397703,-72.995878,101.6,2023-04-28 17:12:17+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:17,4,238.0,3.2997963422990444,0.004517163
44.39769,-72.995837,101.6,2023-04-28 17:12:18+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:18,4,239.0,3.571579374618065,0.004517163
44.397679,-72.995798,101.6,2023-04-28 17:12:19+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:19,4,240.0,3.3388567507539753,0.004517163
44.397668,-72.995754,101.6,2023-04-28 17:12:20+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:20,4,241.0,3.7124121904661846,0.004517163
44.397657,-72.995716,101.6,2023-04-28 17:12:21+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:21,4,242.0,3.2648501711309774,0.004517163
44.397648,-72.995674,101.6,2023-04-28 17:12:22+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:22,4,243.0,3.4923357621977447,0.004517163
44.397638,-72.995632,101.6,2023-04-28 17:12:23+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:23,4,244.0,3.525764902618498,0.004517163
44.397632,-72.995585,101.6,2023-04-28 17:12:24+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:24,4,245.0,3.803317425834866,0.004517163
44.397627,-72.995541,101.4,2023-04-28 17:12:25+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:25,4,246.0,3.549175635411395,0.004517163
44.397623,-72.995499,101.4,2023-04-28 17:12:26+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:26,4,247.0,3.3754735822577993,0.004517163
44.397618,-72.995457,101.4,2023-04-28 17:12:27+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:27,4,248.0,3.391895123041287,0.004517163
44.397616,-72.995417,101.4,2023-04-28 17:12:28+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:28,4,249.0,3.1944844215364196,0.004517163
44.397613,-72.995372,101.6,2023-04-28 17:12:29+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:29,4,250.0,3.600553055759133,0.004517163
44.397611,-72.995334,101.6,2023-04-28 17:12:30+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:30,4,251.0,3.0355537589555537,0.004517163
44.39761,-72.995293,101.6,2023-04-28 17:12:31+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:31,4,252.0,3.2683029548208977,0.004517163
44.397609,-72.995253,101.6,2023-04-28 17:12:32+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:32,4,253.0,3.1886815998950087,0.004517163
44.39761,-72.995207,101.6,2023-04-28 17:12:33+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:33,4,254.0,3.666440831477556,0.004517163
44.39761,-72.995162,101.4,2023-04-28 17:12:34+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:34,4,255.0,3.5850879171561987,0.004517163
44.397612,-72.995117,101.6,2023-04-28 17:12:35+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:35,4,256.0,3.591969593386725,0.004517163
44.397611,-72.995073,101.6,2023-04-28 17:12:36+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:36,4,257.0,3.507179987994263,0.004517163
44.397612,-72.995034,101.6,2023-04-28 17:12:37+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:37,4,258.0,3.109062502481357,0.004517163
44.39761,-72.994993,101.8,2023-04-28 17:12:38+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:38,4,259.0,3.273965027172433,0.004517163
44.39761,-72.994956,101.8,2023-04-28 17:12:39+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:39,4,260.0,2.9477389534520846,0.004517163
44.397611,-72.994918,101.8,2023-04-28 17:12:40+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:40,4,261.0,3.029446174329139,0.004517163
44.397608,-72.99488,101.8,2023-04-28 17:12:41+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:41,4,262.0,3.045706106185079,0.004517163
44.397609,-72.994836,101.8,2023-04-28 17:12:42+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:42,4,263.0,3.507180167018706,0.004517163
44.397604,-72.994792,101.6,2023-04-28 17:12:43+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:43,4,264.0,3.549176991587947,0.004517163
44.397601,-72.994747,101.6,2023-04-28 17:12:44+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:44,4,265.0,3.6005537853994785,0.004517163
44.397596,-72.994699,101.8,2023-04-28 17:12:45+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:45,4,266.0,3.8642451214353644,0.004517163
44.397592,-72.99466,101.8,2023-04-28 17:12:46+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:46,4,267.0,3.138708370480059,0.004517163
44.397589,-72.994613,101.8,2023-04-28 17:12:47+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:47,4,268.0,3.7592363556667023,0.004517163
44.397585,-72.994573,102.0,2023-04-28 17:12:48+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:48,4,269.0,3.2175942827857353,0.004517163
44.397581,-72.994526,102.0,2023-04-28 17:12:49+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:49,4,270.0,3.770715470342228,0.004517163
44.397576,-72.994481,102.0,2023-04-28 17:12:50+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:50,4,271.0,3.627886514056931,0.004517163
44.397572,-72.994436,102.0,2023-04-28 17:12:51+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:51,4,272.0,3.612538392420149,0.004517163
44.397566,-72.994391,102.0,2023-04-28 17:12:52+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:52,4,273.0,3.6465585057763774,0.004517163
44.397564,-72.994348,102.2,2023-04-28 17:12:53+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:53,4,274.0,3.4329544569987136,0.004517163
44.39756,-72.994305,102.0,2023-04-28 17:12:54+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:54,4,275.0,3.4544680315444,0.004517163
44.397558,-72.994268,102.0,2023-04-28 17:12:55+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:55,4,276.0,2.9561073480667,0.004517163
44.397552,-72.994219,102.0,2023-04-28 17:12:56+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:56,4,277.0,3.9602910280407877,0.004517163
44.397552,-72.994179,101.8,2023-04-28 17:12:57+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:57,4,278.0,3.1867479630754754,0.004517163
44.397548,-72.994133,101.8,2023-04-28 17:12:58+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:58,4,279.0,3.69161623394494,0.004517163
44.397545,-72.994095,101.8,2023-04-28 17:12:59+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:12:59,4,280.0,3.0457093344007844,0.004517163
44.397542,-72.994054,101.8,2023-04-28 17:13:00+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:13:00,4,281.0,3.2833838947986833,0.004517163
44.397538,-72.994009,101.8,2023-04-28 17:13:01+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:13:01,4,282.0,3.6125404515809643,0.004517163
44.397537,-72.993963,101.8,2023-04-28 17:13:02+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:13:02,4,283.0,3.6664453233159624,0.004517163
44.397534,-72.993922,101.8,2023-04-28 17:13:03+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:13:03,4,284.0,3.2833843365745654,0.004517163
44.397535,-72.993879,101.6,2023-04-28 17:13:04+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:13:04,4,285.0,3.4275567870456363,0.004517163
44.39753,-72.993828,101.6,2023-04-28 17:13:05+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:13:05,4,286.0,4.10091619685946,0.004517163
44.397529,-72.993783,101.6,2023-04-28 17:13:06+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:13:06,4,287.0,3.586814502215117,0.004517163
44.397526,-72.993735,101.6,2023-04-28 17:13:07+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:13:07,4,288.0,3.838601726660771,0.004517163
44.397522,-72.993689,101.6,2023-04-28 17:13:08+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:13:08,4,289.0,3.6916178447365877,0.004517163
44.397519,-72.993643,101.8,2023-04-28 17:13:09+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:13:09,4,290.0,3.679892705142502,0.004517163
44.397513,-72.993601,101.8,2023-04-28 17:13:10+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:13:10,4,291.0,3.411864091914915,0.004517163
44.397509,-72.993554,101.8,2023-04-28 17:13:11+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:13:11,4,292.0,3.7707200282557776,0.004517163
44.397505,-72.993508,101.8,2023-04-28 17:13:12+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:13:12,4,293.0,3.6916188980519977,0.004517163
44.397502,-72.993466,101.8,2023-04-28 17:13:13+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:13:13,4,294.0,3.3626529177139304,0.004517163
44.397499,-72.993424,101.8,2023-04-28 17:13:14+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:13:14,4,295.0,3.362653086867226,0.004517163
44.3975,-72.993386,101.8,2023-04-28 17:13:15+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:13:15,4,296.0,3.029451893860316,0.004517163
44.397498,-72.993343,101.8,2023-04-28 17:13:16+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:13:16,4,297.0,3.4329583006588975,0.004517163
44.397498,-72.993304,101.8,2023-04-28 17:13:17+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:13:17,4,298.0,3.107082121773776,0.004517163
44.397495,-72.993261,101.8,2023-04-28 17:13:18+00:00,18.9,1.8,32.0,0.0,290.0,18.4,1019.8,2.0,17:13:18,4,299.0,3.441938692500171,0.004517163
